district_id,district_name,state_name,state_code,year,source_name,source_year,area_sq_km,coastal_district,population_total,population_male,population_female,rural_population,urban_population,rural_population_pct,urban_population_pct,population_density,population_growth_rate_pct,sex_ratio,child_sex_ratio_0_6,children_0_6_pop,households_total,avg_household_size,sc_population,sc_population_pct,st_population,st_population_pct,literacy_rate_pct,male_literacy_rate_pct,female_literacy_rate_pct,literate_population,illiterate_population,sanitation_coverage_pct,hh_with_latrine,hh_without_latrine,hh_with_flush_latrine,hh_with_pit_latrine,open_defecation_free,swachh_bharat_toilets_built,drinking_water_coverage_pct,hh_tap_water,hh_well_water,hh_other_water_source,hh_water_within_premises,hh_treated_water_pct,piped_water_urban_pct,piped_water_rural_pct,jjm_fhtc_connections,fluoride_affected_habitations,arsenic_affected_habitations,nitrate_affected_habitations,iron_affected_habitations,total_wq_affected_habitations,habitations_safe_water,water_quality_issue_count,water_testing_labs_count,water_samples_tested,water_samples_failed_pct,sub_centres_count,phc_count,chc_count,subdivisional_hospitals,district_hospitals,mobile_medical_units,total_govt_health_facilities,govt_hospital_beds,govt_doctors_count,govt_nurses_count,asha_workers,anganwadi_centres,health_facility_count,infant_mortality_rate,under5_mortality_rate,maternal_mortality_ratio,stunting_pct,wasting_pct,anemia_women_pct,institutional_delivery_pct,full_immunization_pct,antenatal_care_pct,poverty_rate_pct,bpl_households,bpl_household_pct,electricity_access_pct,avg_monthly_income_inr,flood_risk,drought_risk,cyclone_risk,vulnerability_score_raw,risk_tier,population_at_risk,waterborne_disease_index,public_health_risk_score
TN_TIRU_2023,Tiruchirappalli,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,4404,0,3084267,1533469,1550798,215545,2868722,6.99,93.01,700.33,1.22,1011.3,936.6,323951,777792,3.97,599776,19.45,55473,1.8,76.76,84.03,72.55,2367432,716835,99.0,770014,7778,580658,187408,1,6348,94.89,547949,212592,17251,610888,79.94,99,71.16,29570,9,2,9,7,27,109,27,1,1128,4.64,47,7,1,3,1,4,59,790,192,339,215,2979,59,26.8,34.9,75.7,30.15,16.31,50.68,94.15,99.06,99.7,3.23,25098,3.23,100.0,36827,LOW,MEDIUM,LOW,16.004,HIGH,49360609,0.1474,8.1829
TN_TIRU_2023,Tiruchirappalli,Tamil Nadu,TN,2023,JJM_2023,2023,4404,0,3135487,1555713,1579774,219125,2916362,6.99,93.01,711.96,1.33,1015.5,947.0,290451,821832,3.82,377771,12.05,65516,2.09,72.28,77.18,69.13,2266427,869060,98.09,806163,15669,554791,105626,1,11188,92.52,521094,123223,177515,668271,78.76,99,69.39,40413,15,0,4,13,32,94,32,1,1857,15.2,47,6,1,4,1,3,59,750,281,304,219,3279,59,29.2,33.3,95.5,16.77,21.91,47.43,90.16,100.0,100,4.11,33764,4.11,99.82,50459,LOW,LOW,LOW,19.049,HIGH,59727891,0.1759,9.728
TN_TIRU_2013,Tiruchirappalli,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,4404,0,2758414,1355335,1403079,192773,2565641,6.99,93.01,626.34,1.35,1035.2,948.9,271409,654309,4.22,627604,22.75,147880,5.36,71.54,78.78,68.03,1973274,785140,83.19,544300,110009,414905,142146,0,0,77.33,346579,152243,155487,432737,80.74,88.93,58.0,0,4,2,3,18,27,134,27,5,1045,21.36,48,8,1,2,1,4,60,660,150,277,192,2821,60,35.1,45.1,83.0,27.31,21.67,60.6,94.41,92.3,88.64,5.48,35848,5.48,91.08,15488,MEDIUM,MEDIUM,LOW,29.416,HIGH,81141506,0.2668,14.9575
TN_SALE_2011,Salem,Tamil Nadu,TN,2011,Census2011,2011,5245,0,3502433,1780792,1721641,2413173,1089260,68.9,31.1,667.77,1.02,966.8,942.5,307422,797277,4.39,826341,23.59,68381,1.95,71.31,74.54,64.99,2497576,1004857,73.5,586002,211275,452613,60501,0,0,79.12,484738,118365,194174,537686,62.67,90.99,59.34,0,6,3,6,10,25,132,25,5,1386,16.4,485,86,25,1,1,6,598,1528,463,878,2413,3215,598,23.1,27.3,90.0,30.97,13.7,46.63,97.01,84.79,81.75,8.7,69336,8.7,93.45,13520,LOW,MEDIUM,LOW,27.642,HIGH,96814252,0.2531,14.0362
TN_SALE_2016,Salem,Tamil Nadu,TN,2016,RHS2016,2016,5245,0,3701223,1831789,1869434,2550139,1151084,68.9,31.1,705.67,1.22,1020.6,941.0,419363,884307,4.19,644050,17.4,178280,4.82,73.92,81.8,71.83,2735830,965393,73.93,653781,230526,519067,153512,0,0,80.62,474223,211412,198672,549240,75.31,92.71,60.46,0,4,3,5,17,29,215,29,2,419,20.36,525,79,16,1,1,6,622,1062,253,613,2550,3737,622,29.1,32.0,82.9,23.96,17.41,54.0,94.98,87.15,84.56,7.18,63493,7.18,88.07,29737,LOW,MEDIUM,LOW,27.489,HIGH,101742919,0.2701,13.9777
TN_SALE_2018,Salem,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,5245,0,3737108,1857674,1879434,2574864,1162244,68.9,31.1,712.51,0.92,1011.7,967.2,326513,857832,4.36,1022052,27.35,123137,3.29,72.53,77.1,65.72,2710353,1026755,73.7,632257,225575,459088,158349,0,201285,75.82,492341,108041,257450,584251,54.91,87.19,56.86,0,1,0,12,12,25,151,25,1,812,5.25,655,101,23,2,1,1,782,1769,487,750,2574,3349,782,14.6,18.4,44.2,20.13,20.42,59.3,93.58,78.78,82.12,6.1,52344,6.1,99.18,24622,LOW,LOW,LOW,24.579,HIGH,91854377,0.2453,12.4316
TN_SALE_2016,Salem,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,5245,0,3749461,1862112,1887349,2583375,1166086,68.9,31.1,714.86,1.12,1013.6,940.8,334446,866141,4.33,1042936,27.82,173255,4.62,74.01,77.67,71.07,2774818,974643,76.1,659117,207024,451266,139039,0,0,73.13,417568,201246,247327,486508,55.4,84.1,54.84,0,12,2,0,20,34,115,34,1,383,9.08,716,89,22,3,1,5,831,1809,473,1140,2583,3139,831,27.1,36.3,98.5,18.14,11.85,55.08,95.28,92.53,93.51,6.9,59758,6.9,89.17,20522,MEDIUM,MEDIUM,LOW,30.851,HIGH,115674621,0.2991,15.6451
TN_SALE_2021,Salem,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,5245,0,3881937,1924807,1957130,2674651,1207286,68.9,31.1,740.12,1.09,1016.8,967.9,339828,953450,4.07,1025536,26.42,214517,5.53,78.49,82.49,74.92,3046958,834979,90.78,865514,87936,726488,254240,0,65872,85.84,528024,145487,279939,622177,69.75,98.71,64.38,384910,15,1,2,5,23,168,23,5,1801,6.85,604,96,24,1,1,3,726,1701,461,1003,2674,3689,726,13.4,15.9,106.2,21.64,17.44,57.3,92.6,86.03,89.19,6.72,64046,6.72,99.95,27888,LOW,MEDIUM,LOW,17.894,HIGH,69463380,0.1598,9.0884
TN_SALE_2022,Salem,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,5245,0,3880747,1945329,1935418,2673831,1206916,68.9,31.1,739.89,1.0,994.9,954.5,393386,920795,4.21,888978,22.91,145547,3.75,78.51,84.32,73.28,3046655,834092,89.59,824898,95897,613743,241993,0,73144,92.63,562578,177628,180589,715205,74.81,99,69.47,232805,13,3,4,20,40,117,40,1,729,6.44,595,103,31,4,1,4,734,2201,600,1081,2673,4263,734,30.8,41.9,64.4,15.44,21.62,54.84,100.0,91.87,92.45,6.68,61505,6.68,92.2,40676,MEDIUM,LOW,LOW,24.546,HIGH,95256815,0.2203,12.511
TN_SALE_2011,Salem,Tamil Nadu,TN,2011,CensusHH2011,2011,5245,0,3443145,1712904,1730241,2372324,1070821,68.9,31.1,656.46,1.14,1010.1,937.4,362861,834875,4.12,793541,23.05,60383,1.75,76.63,82.84,72.47,2638593,804552,71.85,599867,235008,335180,133663,0,0,75.77,493477,105744,235654,547957,44.87,87.13,56.82,0,4,2,9,10,25,171,25,5,1079,9.78,674,119,30,4,1,1,828,2069,667,895,2372,3725,828,18.5,25.1,103.6,31.54,11.97,61.61,86.15,78.66,75.72,7.64,63806,7.64,91.66,26055,LOW,MEDIUM,LOW,25.937,HIGH,89304851,0.2589,13.1479
TN_SALE_2023,Salem,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,5245,0,4032599,1981019,2051580,2778457,1254142,68.9,31.1,768.85,1.0,1035.6,941.6,448261,1041685,3.87,604541,14.99,106054,2.63,75.09,79.03,68.88,3028083,1004516,87.43,910780,130905,670172,248738,0,127452,94.57,671777,273685,96223,807196,59.23,99,70.93,278493,12,0,11,11,34,262,34,4,1350,12.11,672,98,21,3,1,5,795,1681,537,966,2778,4024,795,12.6,15.2,41.6,22.17,17.16,51.8,95.19,90.02,91.87,5.86,61056,5.86,100.0,30917,LOW,MEDIUM,LOW,17.726,HIGH,71481849,0.1634,8.9915
TN_SALE_2023,Salem,Tamil Nadu,TN,2023,JJM_2023,2023,5245,0,4037565,2017869,2019696,2781879,1255686,68.9,31.1,769.79,1.0,1000.9,935.6,346931,1046578,3.86,976158,24.18,99342,2.46,73.76,77.79,70.72,2977963,1059602,90.41,946171,100407,537242,161003,0,74860,85.82,596679,268106,181793,766301,61.94,98.69,64.36,331616,3,0,8,17,28,262,28,6,799,7.79,649,97,21,4,1,5,772,1589,513,635,2781,3661,772,19.9,24.0,92.3,23.18,21.93,56.62,92.03,96.82,100,5.94,62210,5.94,95.36,54440,LOW,LOW,LOW,20.324,HIGH,82059471,0.1878,10.332
TN_SALE_2013,Salem,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,5245,0,3591140,1766497,1824643,2474292,1116848,68.9,31.1,684.68,1.48,1032.9,963.0,389892,802679,4.47,958845,26.7,214119,5.96,76.08,81.55,72.47,2732119,859021,68.78,552053,250626,350596,115634,0,0,82.0,403080,192371,207228,569781,41.53,94.3,61.5,0,12,3,4,18,37,204,37,4,1814,8.87,562,81,21,1,1,6,666,1399,359,588,2474,3853,666,25.0,31.2,94.6,34.78,20.17,40.24,99.53,89.13,84.62,8.12,65206,8.12,95.85,11636,LOW,MEDIUM,LOW,28.143,HIGH,101065453,0.2891,14.2916
TN_TIRU_2011,Tirunelveli,Tamil Nadu,TN,2011,Census2011,2011,6823,0,3067033,1510466,1556567,1579011,1488022,51.48,48.52,449.51,1.04,1030.5,933.6,301300,696996,4.4,368375,12.01,177586,5.79,70.83,77.86,68.31,2172285,894748,89.99,627237,69759,414144,100264,0,0,73.98,367393,93741,235862,457139,54.14,85.08,55.49,0,8,0,10,11,29,115,29,2,1513,21.86,336,54,11,2,1,1,404,1112,331,698,1579,2628,404,18.1,21.1,60.8,29.87,16.23,48.68,82.14,82.22,82.52,9.06,63122,9.06,94.96,8203,LOW,LOW,LOW,24.912,HIGH,76405926,0.2288,12.6471
TN_TIRU_2016,Tirunelveli,Tamil Nadu,TN,2016,RHS2016,2016,6823,0,3275860,1634005,1641855,1686522,1589338,51.48,48.52,480.12,1.2,1004.8,953.8,340173,760818,4.31,472444,14.42,100193,3.06,75.36,81.0,68.47,2468751,807109,91.8,698440,62378,590925,200302,0,0,73.49,321547,168003,271268,457295,41.6,84.51,55.11,0,12,2,6,10,30,252,30,5,1061,9.31,372,64,14,2,1,5,453,1397,344,637,1686,3515,453,32.2,41.7,67.6,26.85,16.11,55.95,89.52,78.15,80.77,9.58,72885,9.58,98.5,40178,LOW,MEDIUM,LOW,27.263,HIGH,89309771,0.2597,13.9059
TN_TIRU_2018,Tirunelveli,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,6823,0,3366061,1650493,1715568,1732960,1633101,51.48,48.52,493.34,0.91,1039.4,949.9,312591,874921,3.85,425376,12.64,43837,1.3,76.51,81.25,71.93,2575434,790627,88.07,770541,104380,613930,117006,0,81044,79.4,469119,161930,243872,583818,72.49,91.31,59.55,0,2,1,4,2,9,150,9,3,1701,19.73,366,56,16,2,1,5,441,1183,379,610,1732,3731,441,33.5,39.2,59.3,34.39,11.39,52.7,86.44,91.79,87.08,8.71,76203,8.71,90.93,38866,MEDIUM,MEDIUM,LOW,27.118,HIGH,91280842,0.1988,13.8321
TN_TIRU_2016,Tirunelveli,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,6823,0,3226619,1585165,1641454,1661171,1565448,51.48,48.52,472.9,1.42,1035.5,960.9,330081,750616,4.3,426982,13.23,105703,3.28,72.98,77.53,70.55,2354751,871868,88.0,660511,90105,453786,114786,0,0,78.73,379352,118797,252467,425836,49.58,90.54,59.05,0,3,1,8,0,12,79,12,3,1714,14.45,335,58,14,4,1,2,412,1336,453,764,1661,3180,412,33.6,40.2,106.9,27.93,11.43,54.16,85.4,81.69,82.6,8.83,66286,8.83,88.51,25792,LOW,LOW,LOW,25.835,HIGH,83359701,0.2092,13.1927
TN_TIRU_2021,Tirunelveli,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,6823,0,3478158,1717891,1760267,1790671,1687487,51.48,48.52,509.77,1.04,1024.7,940.4,374995,785082,4.43,553793,15.92,35890,1.03,74.34,78.92,68.34,2585776,892382,95.83,752328,32754,571933,185878,1,24832,88.06,525376,225003,34703,615466,48.6,99,66.05,147647,0,3,4,3,10,122,10,2,478,17.6,493,62,16,1,1,2,573,1113,256,464,1790,3596,573,22.4,29.4,62.9,34.49,11.02,40.29,89.27,96.22,92.77,6.97,54694,6.97,96.75,19111,LOW,LOW,LOW,18.352,HIGH,63831155,0.1271,9.3703
TN_TIRU_2022,Tirunelveli,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,6823,0,3472782,1729897,1742885,1787904,1684878,51.48,48.52,508.98,1.46,1007.5,933.4,395685,831774,4.18,532105,15.32,88262,2.54,73.48,79.42,66.9,2551958,920824,94.48,785898,45876,449923,235323,0,32903,85.69,514232,224702,92840,598234,67.3,98.54,64.26,341304,1,1,5,4,11,92,11,1,1935,18.59,420,53,13,1,1,6,488,918,208,389,1787,3238,488,22.7,28.8,40.1,16.74,19.53,40.91,88.55,95.8,91.23,7.06,58687,7.06,93.18,31646,LOW,LOW,LOW,19.47,HIGH,67615065,0.1419,9.9318
TN_TIRU_2011,Tirunelveli,Tamil Nadu,TN,2011,CensusHH2011,2011,6823,0,3031202,1520080,1511122,1560564,1470638,51.48,48.52,444.26,1.44,994.1,961.1,293571,692817,4.38,378042,12.47,133859,4.42,70.61,73.9,63.65,2140376,890826,84.99,588807,104010,417363,149185,0,0,74.58,320352,168807,203658,365290,84.98,85.77,55.94,0,7,2,7,13,29,191,29,2,405,6.96,434,83,23,2,1,4,543,1630,433,708,1560,2717,543,33.5,46.8,113.6,25.18,16.53,49.63,97.52,85.55,85.89,9.58,66380,9.58,87.48,26989,MEDIUM,MEDIUM,LOW,32.07,HIGH,97210648,0.2734,16.3168
TN_TIRU_2023,Tirunelveli,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,6823,0,3547692,1792581,1755111,1826470,1721222,51.48,48.52,519.96,1.45,979.1,961.0,362825,794829,4.46,983513,27.72,104377,2.94,78.58,85.81,72.27,2787670,760022,99.0,786880,7949,659537,137482,1,7712,85.89,415839,145818,233172,578644,54.78,98.77,64.42,157702,11,0,5,18,34,190,34,3,860,4.73,401,59,17,4,1,5,482,1297,483,748,1826,3061,482,14.8,18.6,31.1,32.76,12.42,41.13,100.0,99.09,100,8.07,64180,8.07,95.06,46447,MEDIUM,LOW,LOW,20.777,HIGH,73710396,0.1698,10.5515
TN_TIRU_2023,Tirunelveli,Tamil Nadu,TN,2023,JJM_2023,2023,6823,0,3579125,1800241,1778884,1842652,1736473,51.48,48.52,524.57,1.37,988.1,958.8,408243,912590,3.92,826669,23.1,202013,5.64,77.5,80.74,73.3,2773644,805481,95.71,873458,39132,590366,116403,1,30944,91.12,493811,175762,243017,696596,79.09,99,68.34,227156,4,1,0,18,23,157,23,4,407,18.58,513,100,23,2,1,6,639,1632,516,1034,1842,3992,639,17.6,21.1,78.7,33.66,19.86,54.08,100.0,86.85,87.63,6.44,58792,6.44,93.81,45060,LOW,MEDIUM,LOW,16.834,HIGH,60250990,0.1385,8.5794
TN_TIRU_2013,Tirunelveli,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,6823,0,3111198,1552567,1558631,1601748,1509450,51.48,48.52,455.99,1.39,1003.9,955.0,267570,713669,4.36,383338,12.32,71732,2.31,70.51,75.92,68.03,2193845,917353,86.33,616106,97563,377109,140249,0,0,82.24,346400,96837,270432,521377,83.85,94.57,61.68,0,2,2,9,19,32,171,32,4,1928,4.31,327,51,11,4,1,2,394,1079,242,565,1601,3465,394,27.2,37.5,91.5,30.61,13.57,40.3,89.68,87.34,87.05,9.38,66958,9.38,87.1,33014,MEDIUM,MEDIUM,LOW,29.022,HIGH,90293188,0.2368,14.7559
TN_VELL_2011,Vellore,Tamil Nadu,TN,2011,Census2011,2011,6077,0,3958335,1970263,1988072,2654059,1304276,67.05,32.95,651.36,1.47,1009.0,948.0,381755,975027,4.06,593169,14.99,48413,1.22,72.56,80.31,69.72,2872172,1086163,69.96,682087,292940,418506,94499,0,0,81.68,550368,143534,281125,668422,37.13,93.93,61.26,0,3,0,21,11,35,251,35,1,1599,10.71,668,107,23,2,1,5,801,1721,388,786,2654,4745,801,36.6,46.5,72.7,23.98,14.74,58.49,82.59,87.0,88.27,7.22,70438,7.22,91.79,28018,LOW,MEDIUM,LOW,30.545,HIGH,120907342,0.3081,15.5481
TN_VELL_2016,Vellore,Tamil Nadu,TN,2016,RHS2016,2016,6077,0,4131754,2099823,2031931,2770336,1361418,67.05,32.95,679.9,1.31,967.7,932.0,359505,930591,4.44,752375,18.21,123406,2.99,72.73,78.11,69.39,3005054,1126700,70.07,652031,278560,431469,109262,0,0,77.54,554460,221757,154374,595047,74.68,89.17,58.16,0,13,0,13,4,30,87,30,3,774,18.86,699,103,22,1,1,1,826,1636,386,687,2770,4723,826,32.8,38.7,94.1,27.94,15.68,42.13,91.35,89.98,91.83,6.46,60119,6.46,92.42,40741,LOW,LOW,LOW,29.6,HIGH,122299918,0.3014,15.0469
TN_VELL_2018,Vellore,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,6077,0,4220195,2093257,2126938,2829636,1390559,67.05,32.95,694.45,1.23,1016.1,943.8,456713,976759,4.32,723083,17.13,195985,4.64,75.17,82.35,71.87,3172166,1048029,68.45,668605,308154,534389,78947,0,203176,77.36,588170,174884,213705,602175,37.48,88.97,58.02,0,11,0,16,5,32,64,32,5,1797,21.3,644,90,23,1,1,2,759,1384,539,892,2829,4823,759,20.4,23.7,68.6,25.18,14.76,60.15,97.08,82.88,84.35,5.78,56494,5.78,93.91,34455,LOW,LOW,LOW,26.48,HIGH,111750763,0.2835,13.4113
TN_VELL_2016,Vellore,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,6077,0,4133623,2059330,2074293,2771589,1362034,67.05,32.95,680.21,1.33,1007.3,965.7,448122,1083792,3.81,1003691,24.28,43175,1.04,77.0,81.5,74.25,3183057,950566,73.27,794130,289662,619137,222306,0,0,79.1,473344,171875,438573,738174,75.27,90.97,59.33,0,9,2,13,12,36,262,36,5,1027,15.21,643,100,29,3,1,6,776,2310,854,1148,2771,4432,776,28.1,38.0,73.1,29.45,17.31,45.16,86.34,78.34,80.55,6.9,74816,6.9,95.05,30848,LOW,MEDIUM,LOW,27.504,HIGH,113691166,0.2923,13.977
TN_VELL_2021,Vellore,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,6077,0,4496040,2226387,2269653,3014589,1481451,67.05,32.95,739.85,1.18,1019.4,937.8,434534,1098471,4.09,564932,12.57,204135,4.54,75.53,79.12,70.12,3395675,1100365,86.65,951837,146634,674806,173825,0,138728,92.85,617690,262060,218721,874101,42.54,99,69.64,656933,11,2,27,5,45,250,45,3,1038,21.74,694,118,29,3,1,6,845,2141,562,1243,3014,5202,845,15.9,21.7,66.5,32.74,14.46,52.05,94.88,81.47,86.34,4.56,50060,4.56,97.48,18299,LOW,LOW,LOW,19.014,HIGH,85487704,0.2062,9.641
TN_VELL_2022,Vellore,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,6077,0,4520138,2231172,2288966,3030747,1489391,67.05,32.95,743.81,0.93,1025.9,967.9,429317,1172062,3.86,1255976,27.79,116035,2.57,71.97,77.25,67.37,3253301,1266837,89.48,1048786,123276,741738,195843,0,108914,86.34,752259,268422,151381,740421,41.69,99,64.75,662150,2,1,19,13,35,207,35,4,935,17.0,825,132,26,4,1,1,988,2025,460,846,3030,3914,988,27.2,34.2,34.3,14.78,18.8,43.43,100.0,85.95,90.02,4.43,51897,4.43,96.54,45630,MEDIUM,MEDIUM,LOW,24.548,HIGH,110960347,0.2219,12.4691
TN_VELL_2011,Vellore,Tamil Nadu,TN,2011,CensusHH2011,2011,6077,0,3860290,1908861,1951429,2588320,1271970,67.05,32.95,635.23,0.97,1022.3,934.3,352582,859864,4.49,476769,12.35,136004,3.52,70.25,74.24,67.25,2711818,1148472,73.82,634785,225079,399215,129895,0,0,81.19,449450,194123,216291,596372,45.08,93.37,60.89,0,1,0,21,3,25,222,25,6,1039,7.91,731,144,32,4,1,4,912,2221,643,1343,2588,3149,912,31.3,40.3,77.6,31.23,17.95,44.48,92.3,77.88,77.84,7.68,66004,7.68,86.65,12984,LOW,MEDIUM,LOW,28.591,HIGH,110369551,0.2633,14.5461
TN_VELL_2023,Vellore,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,6077,0,4580794,2274877,2305917,3071417,1509377,67.05,32.95,753.79,1.14,1013.6,968.5,481665,1204864,3.8,1214372,26.51,237109,5.18,76.63,80.99,72.71,3510439,1070355,86.21,1038722,166142,836380,270046,0,144644,84.84,692940,301239,210685,736209,74.85,97.56,63.63,270646,8,1,14,9,32,115,32,6,1687,3.17,851,165,35,1,1,3,1053,2538,638,1591,3071,5391,1053,26.7,29.7,94.9,27.67,12.05,46.58,95.44,92.86,89.45,5.35,64400,5.35,92.52,30933,LOW,MEDIUM,LOW,22.267,HIGH,102000539,0.2268,11.3352
TN_VELL_2023,Vellore,Tamil Nadu,TN,2023,JJM_2023,2023,6077,0,4519129,2286883,2232246,3030071,1489058,67.05,32.95,743.64,1.0,976.1,960.1,408700,1057137,4.27,816878,18.08,126219,2.79,71.96,76.56,68.31,3251981,1267148,91.99,972483,84654,616016,195844,0,70869,94.27,790597,175517,91023,880999,53.93,99,70.7,581920,3,3,14,1,21,75,21,1,1140,10.88,739,106,35,2,1,6,883,2099,623,942,3030,4651,883,20.6,26.8,79.1,17.37,19.92,59.41,98.42,80.04,75.92,5.43,57354,5.43,97.06,34336,LOW,LOW,LOW,17.94,HIGH,81073174,0.1384,9.1387
TN_VELL_2013,Vellore,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,6077,0,4000809,2038865,1961944,2682538,1318271,67.05,32.95,658.35,1.39,962.3,959.7,342201,925755,4.32,738350,18.46,47175,1.18,73.76,78.8,70.49,2950933,1049876,74.82,692611,233144,421645,85987,0,0,81.19,594348,208570,122837,659909,77.61,93.36,60.89,0,6,3,30,10,49,124,49,2,1136,18.49,747,144,41,4,1,3,937,3052,775,1637,2682,3505,937,25.0,28.2,100.4,17.44,14.26,53.21,96.6,87.3,85.68,6.62,61270,6.62,87.67,29312,LOW,LOW,LOW,27.648,HIGH,110614367,0.3068,14.0288
TN_EROD_2011,Erode,Tamil Nadu,TN,2011,Census2011,2011,5714,0,2262996,1139289,1123707,1665678,597318,73.6,26.4,396.04,1.02,986.3,955.0,252895,582307,3.89,437170,19.32,89310,3.95,73.03,77.48,69.3,1652680,610316,76.01,442598,139709,332706,131127,0,0,72.59,310270,110169,161868,332465,67.5,83.48,54.44,0,15,1,22,18,56,68,56,2,1231,12.85,365,68,15,3,1,5,452,1396,458,566,1665,2386,452,37.4,46.2,65.0,26.25,18.4,55.96,87.08,89.73,91.83,6.33,36834,6.33,93.33,26258,LOW,LOW,LOW,32.437,HIGH,73404801,0.3789,16.4893
TN_EROD_2016,Erode,Tamil Nadu,TN,2016,RHS2016,2016,5714,0,2392004,1199963,1192041,1760635,631369,73.61,26.39,418.62,1.13,993.4,968.3,254278,536339,4.46,545087,22.79,130826,5.47,74.25,82.13,70.68,1776002,616002,75.26,403656,132683,288871,41412,0,0,77.15,228910,70881,236548,321179,47.57,88.73,57.86,0,1,0,6,8,15,257,15,5,1979,17.62,393,49,11,2,1,1,456,1216,474,525,1760,2746,456,15.8,21.4,100.5,33.8,18.91,51.47,88.54,93.47,96.77,5.25,28171,5.25,91.16,38838,LOW,LOW,LOW,22.57,HIGH,53987530,0.2143,11.4251
TN_EROD_2018,Erode,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,5714,0,2460056,1237291,1222765,1810724,649332,73.6,26.4,430.53,1.37,988.3,936.4,249445,568329,4.33,532705,21.65,120068,4.88,77.79,83.5,73.77,1913660,546396,70.22,399090,169239,261332,110419,0,148174,74.48,305040,79320,183969,311006,51.55,85.65,55.86,0,3,3,1,13,20,131,20,3,647,21.01,504,87,26,3,1,1,621,1831,709,753,1810,2576,621,25.6,34.1,87.9,32.76,13.61,56.96,94.85,79.33,79.08,4.75,26967,4.74,94.78,30490,LOW,LOW,LOW,25.712,HIGH,63252959,0.2707,13.0458
TN_EROD_2016,Erode,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,5714,0,2410124,1212258,1197866,1773972,636152,73.61,26.39,421.79,1.02,988.1,963.1,229878,621117,3.88,381897,15.85,101498,4.21,77.06,84.45,71.35,1857141,552983,69.79,433456,187661,294997,114151,0,0,72.98,349653,102561,168903,389462,38.61,83.92,54.73,0,3,3,8,17,31,234,31,6,514,2.48,426,83,20,3,1,5,533,1603,518,745,1773,2619,533,20.5,23.1,52.2,35.93,19.28,50.8,95.16,81.43,76.81,5.05,31383,5.05,90.34,12685,LOW,LOW,LOW,26.217,HIGH,63186220,0.2933,13.2732
TN_EROD_2021,Erode,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,5714,0,2488647,1231975,1256672,1831769,656878,73.61,26.39,435.54,1.29,1020.0,968.3,272876,646517,3.85,661377,26.58,75609,3.04,74.64,77.7,68.27,1857606,631041,88.97,575193,71324,340751,62324,0,60249,87.69,367003,98450,181064,397505,54.7,99,65.77,278893,2,0,22,2,26,145,26,1,824,6.2,494,92,20,3,1,5,610,1666,510,717,1831,2728,610,11.7,13.4,51.5,29.94,19.56,58.39,92.01,92.31,94.57,3.66,23673,3.66,100.0,20930,LOW,LOW,LOW,16.699,HIGH,41557916,0.1616,8.451
TN_EROD_2022,Erode,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,5714,0,2589475,1312939,1276536,1905983,683492,73.6,26.4,453.18,1.03,972.3,959.6,234398,664015,3.9,566322,21.87,58618,2.26,72.39,77.57,66.19,1874436,715039,91.85,609874,54141,360003,150391,0,51351,90.85,339986,181098,142931,541721,58.14,99,68.14,237076,14,0,9,2,25,119,25,3,1197,13.03,406,72,17,3,1,3,499,1476,546,696,1905,2253,499,30.3,36.2,66.8,27.03,13.67,52.02,97.11,87.05,88.12,3.48,23129,3.48,95.71,46817,MEDIUM,MEDIUM,LOW,22.391,HIGH,57980934,0.1823,11.3987
TN_EROD_2011,Erode,Tamil Nadu,TN,2011,CensusHH2011,2011,5714,0,2283298,1125209,1158089,1680622,602676,73.61,26.39,399.6,1.42,1029.2,935.8,212111,546631,4.18,597798,26.18,31562,1.38,69.9,76.56,63.2,1596034,687264,67.84,370839,175792,208458,93560,0,0,78.08,238068,113690,194873,333342,46.59,89.79,58.56,0,6,0,17,8,31,188,31,3,956,6.68,474,73,16,3,1,4,567,1472,531,735,1680,2437,567,18.0,21.8,55.8,22.78,21.57,61.56,93.63,90.9,91.08,5.48,29931,5.48,87.25,26995,LOW,LOW,LOW,26.703,HIGH,60970906,0.2746,13.5062
