alert_id,district_id,alert_date,alert_type,severity,status
ALT001511,D026,2024-02-01,WATERBORNE,MEDIUM,RESOLVED
ALT001512,D026,2024-02-08,WATERBORNE,MEDIUM,RESOLVED
ALT001513,D026,2024-03-18,HEALTH_RISK,MEDIUM,RESOLVED
ALT001514,D026,2024-03-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT001515,D026,2024-03-07,HEALTH_RISK,MEDIUM,RESOLVED
ALT001516,D026,2024-04-15,WATERBORNE,MEDIUM,RESOLVED
ALT001517,D026,2024-04-10,WATERBORNE,MEDIUM,RESOLVED
ALT001518,D026,2024-04-20,WATERBORNE,MEDIUM,RESOLVED
ALT001519,D026,2024-05-13,HEALTH_RISK,MEDIUM,RESOLVED
ALT001520,D026,2024-05-07,HEALTH_RISK,MEDIUM,RESOLVED
ALT001521,D026,2024-05-04,HEALTH_RISK,MEDIUM,RESOLVED
ALT001522,D026,2024-06-17,OUTBREAK,HIGH,RESOLVED
ALT001523,D026,2024-06-15,OUTBREAK,HIGH,RESOLVED
ALT001524,D026,2024-06-20,OUTBREAK,HIGH,RESOLVED
ALT001525,D026,2024-07-28,WATERBORNE,HIGH,RESOLVED
ALT001526,D026,2024-07-01,WATERBORNE,HIGH,RESOLVED
ALT001527,D026,2024-07-28,WATERBORNE,HIGH,RESOLVED
ALT001528,D026,2024-07-10,WATERBORNE,HIGH,RESOLVED
ALT001529,D026,2024-07-04,WATERBORNE,HIGH,RESOLVED
ALT001530,D026,2024-07-19,WATERBORNE,HIGH,RESOLVED
ALT001531,D026,2024-08-02,OUTBREAK,HIGH,RESOLVED
ALT001532,D026,2024-08-04,OUTBREAK,HIGH,RESOLVED
ALT001533,D026,2024-08-10,OUTBREAK,HIGH,RESOLVED
ALT001534,D026,2024-08-20,OUTBREAK,HIGH,RESOLVED
ALT001535,D026,2024-08-06,OUTBREAK,HIGH,RESOLVED
ALT001536,D026,2024-08-23,OUTBREAK,HIGH,RESOLVED
ALT001537,D026,2024-09-19,OUTBREAK,HIGH,RESOLVED
ALT001538,D026,2024-09-21,OUTBREAK,HIGH,RESOLVED
ALT001539,D026,2024-09-01,OUTBREAK,HIGH,RESOLVED
ALT001540,D026,2024-09-25,OUTBREAK,HIGH,RESOLVED
ALT001541,D026,2024-09-15,OUTBREAK,HIGH,RESOLVED
ALT001542,D026,2024-10-23,HEALTH_RISK,MEDIUM,RESOLVED
ALT001543,D026,2024-10-06,HEALTH_RISK,MEDIUM,RESOLVED
ALT001544,D026,2024-11-16,WATERBORNE,MEDIUM,RESOLVED
ALT001545,D026,2024-11-27,WATERBORNE,MEDIUM,RESOLVED
ALT001546,D026,2024-11-05,WATERBORNE,MEDIUM,RESOLVED
ALT001547,D026,2024-12-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT001548,D026,2024-12-20,HEALTH_RISK,MEDIUM,RESOLVED
ALT001549,D026,2024-12-16,HEALTH_RISK,MEDIUM,RESOLVED
ALT001550,D026,2025-01-26,HEALTH_RISK,MEDIUM,RESOLVED
ALT001551,D026,2025-01-07,HEALTH_RISK,MEDIUM,ACTIVE
ALT001552,D026,2025-01-18,HEALTH_RISK,MEDIUM,ACTIVE
ALT001553,D026,2025-02-09,HEALTH_RISK,MEDIUM,ACTIVE
ALT001554,D026,2025-02-22,HEALTH_RISK,MEDIUM,ACTIVE
ALT001555,D026,2025-03-21,HEALTH_RISK,MEDIUM,ACTIVE
ALT001556,D026,2025-03-08,HEALTH_RISK,MEDIUM,RESOLVED
ALT001557,D026,2025-03-28,HEALTH_RISK,MEDIUM,ACTIVE
ALT001558,D027,2023-04-07,WATERBORNE,MEDIUM,RESOLVED
ALT001559,D027,2023-04-13,WATERBORNE,MEDIUM,RESOLVED
ALT001560,D027,2023-04-28,WATERBORNE,MEDIUM,RESOLVED
ALT001561,D027,2023-05-26,HEALTH_RISK,MEDIUM,RESOLVED
ALT001562,D027,2023-06-23,OUTBREAK,HIGH,RESOLVED
ALT001563,D027,2023-06-03,OUTBREAK,HIGH,RESOLVED
ALT001564,D027,2023-06-10,OUTBREAK,HIGH,RESOLVED
ALT001565,D027,2023-06-10,OUTBREAK,HIGH,RESOLVED
ALT001566,D027,2023-06-01,OUTBREAK,HIGH,RESOLVED
ALT001567,D027,2023-07-07,WATERBORNE,HIGH,RESOLVED
ALT001568,D027,2023-07-10,WATERBORNE,HIGH,RESOLVED
ALT001569,D027,2023-07-07,WATERBORNE,HIGH,RESOLVED
ALT001570,D027,2023-07-28,WATERBORNE,HIGH,RESOLVED
ALT001571,D027,2023-08-01,WATERBORNE,HIGH,RESOLVED
ALT001572,D027,2023-08-19,WATERBORNE,HIGH,RESOLVED
ALT001573,D027,2023-08-08,WATERBORNE,HIGH,RESOLVED
ALT001574,D027,2023-08-20,WATERBORNE,HIGH,RESOLVED
ALT001575,D027,2023-08-17,WATERBORNE,HIGH,RESOLVED
ALT001576,D027,2023-09-13,OUTBREAK,HIGH,RESOLVED
ALT001577,D027,2023-09-21,OUTBREAK,HIGH,RESOLVED
ALT001578,D027,2023-09-11,OUTBREAK,HIGH,RESOLVED
ALT001579,D027,2023-09-14,OUTBREAK,HIGH,RESOLVED
ALT001580,D027,2023-10-05,OUTBREAK,HIGH,RESOLVED
ALT001581,D027,2023-10-02,OUTBREAK,HIGH,RESOLVED
ALT001582,D027,2023-10-10,OUTBREAK,HIGH,RESOLVED
ALT001583,D027,2023-10-03,OUTBREAK,HIGH,RESOLVED
ALT001584,D027,2023-10-13,OUTBREAK,HIGH,RESOLVED
ALT001585,D027,2023-11-09,WATERBORNE,HIGH,RESOLVED
ALT001586,D027,2023-11-16,WATERBORNE,HIGH,RESOLVED
ALT001587,D027,2023-11-26,WATERBORNE,HIGH,RESOLVED
ALT001588,D027,2023-12-21,WATERBORNE,HIGH,RESOLVED
ALT001589,D027,2023-12-06,WATERBORNE,HIGH,RESOLVED
ALT001590,D027,2023-12-05,WATERBORNE,HIGH,RESOLVED
ALT001591,D027,2023-12-26,WATERBORNE,HIGH,RESOLVED
ALT001592,D027,2023-12-08,WATERBORNE,HIGH,RESOLVED
ALT001593,D027,2024-01-15,HEALTH_RISK,MEDIUM,RESOLVED
ALT001594,D027,2024-01-15,HEALTH_RISK,MEDIUM,RESOLVED
ALT001595,D027,2024-01-09,HEALTH_RISK,MEDIUM,RESOLVED
ALT001596,D027,2024-02-07,HEALTH_RISK,MEDIUM,RESOLVED
ALT001597,D027,2024-02-18,HEALTH_RISK,MEDIUM,RESOLVED
ALT001598,D027,2024-02-16,HEALTH_RISK,MEDIUM,RESOLVED
ALT001599,D027,2024-03-17,WATERBORNE,MEDIUM,RESOLVED
ALT001600,D027,2024-03-13,WATERBORNE,MEDIUM,RESOLVED
ALT001601,D027,2024-04-09,HEALTH_RISK,MEDIUM,RESOLVED
ALT001602,D027,2024-04-02,HEALTH_RISK,MEDIUM,RESOLVED
ALT001603,D027,2024-04-11,HEALTH_RISK,MEDIUM,RESOLVED
ALT001604,D027,2024-05-07,HEALTH_RISK,MEDIUM,RESOLVED
ALT001605,D027,2024-05-05,HEALTH_RISK,MEDIUM,RESOLVED
ALT001606,D027,2024-06-06,WATERBORNE,HIGH,RESOLVED
ALT001607,D027,2024-06-19,WATERBORNE,HIGH,RESOLVED
ALT001608,D027,2024-06-11,WATERBORNE,HIGH,RESOLVED
ALT001609,D027,2024-06-11,WATERBORNE,HIGH,RESOLVED
ALT001610,D027,2024-07-04,WATERBORNE,HIGH,RESOLVED
ALT001611,D027,2024-07-05,WATERBORNE,HIGH,RESOLVED
ALT001612,D027,2024-07-13,WATERBORNE,HIGH,RESOLVED
ALT001613,D027,2024-07-26,WATERBORNE,HIGH,RESOLVED
ALT001614,D027,2024-08-01,OUTBREAK,HIGH,RESOLVED
ALT001615,D027,2024-08-26,OUTBREAK,HIGH,RESOLVED
ALT001616,D027,2024-08-20,OUTBREAK,HIGH,RESOLVED
ALT001617,D027,2024-08-22,OUTBREAK,HIGH,RESOLVED
ALT001618,D027,2024-08-28,OUTBREAK,HIGH,RESOLVED
ALT001619,D027,2024-09-03,WATERBORNE,HIGH,RESOLVED
ALT001620,D027,2024-09-27,WATERBORNE,HIGH,RESOLVED
ALT001621,D027,2024-09-19,WATERBORNE,HIGH,RESOLVED
ALT001622,D027,2024-09-07,WATERBORNE,HIGH,RESOLVED
ALT001623,D027,2024-10-19,WATERBORNE,HIGH,RESOLVED
ALT001624,D027,2024-10-22,WATERBORNE,HIGH,RESOLVED
ALT001625,D027,2024-10-08,WATERBORNE,HIGH,RESOLVED
ALT001626,D027,2024-11-15,WATERBORNE,HIGH,RESOLVED
ALT001627,D027,2024-11-11,WATERBORNE,HIGH,RESOLVED
ALT001628,D027,2024-11-07,WATERBORNE,HIGH,RESOLVED
ALT001629,D027,2024-11-12,WATERBORNE,HIGH,RESOLVED
ALT001630,D027,2024-11-22,WATERBORNE,HIGH,RESOLVED
ALT001631,D027,2024-12-01,WATERBORNE,MEDIUM,RESOLVED
ALT001632,D027,2024-12-07,WATERBORNE,MEDIUM,RESOLVED
ALT001633,D027,2024-12-24,WATERBORNE,MEDIUM,RESOLVED
ALT001634,D027,2025-01-18,HEALTH_RISK,MEDIUM,RESOLVED
ALT001635,D027,2025-02-08,HEALTH_RISK,MEDIUM,RESOLVED
ALT001636,D027,2025-02-16,HEALTH_RISK,MEDIUM,ACTIVE
ALT001637,D027,2025-02-10,HEALTH_RISK,MEDIUM,ACTIVE
ALT001638,D027,2025-03-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT001639,D028,2023-04-28,HEALTH_RISK,MEDIUM,RESOLVED
ALT001640,D028,2023-04-02,HEALTH_RISK,MEDIUM,RESOLVED
ALT001641,D028,2023-04-17,HEALTH_RISK,MEDIUM,RESOLVED
ALT001642,D028,2023-05-21,WATERBORNE,MEDIUM,RESOLVED
ALT001643,D028,2023-05-27,WATERBORNE,MEDIUM,RESOLVED
ALT001644,D028,2023-05-06,WATERBORNE,MEDIUM,RESOLVED
ALT001645,D028,2023-06-24,OUTBREAK,HIGH,RESOLVED
ALT001646,D028,2023-06-15,OUTBREAK,HIGH,RESOLVED
ALT001647,D028,2023-06-02,OUTBREAK,HIGH,RESOLVED
ALT001648,D028,2023-06-17,OUTBREAK,HIGH,RESOLVED
ALT001649,D028,2023-07-24,WATERBORNE,HIGH,RESOLVED
ALT001650,D028,2023-07-28,WATERBORNE,HIGH,RESOLVED
ALT001651,D028,2023-07-23,WATERBORNE,HIGH,RESOLVED
ALT001652,D028,2023-07-06,WATERBORNE,HIGH,RESOLVED
ALT001653,D028,2023-07-18,WATERBORNE,HIGH,RESOLVED
ALT001654,D028,2023-07-27,WATERBORNE,HIGH,RESOLVED
ALT001655,D028,2023-08-25,WATERBORNE,HIGH,RESOLVED
ALT001656,D028,2023-08-14,WATERBORNE,HIGH,RESOLVED
ALT001657,D028,2023-08-11,WATERBORNE,HIGH,RESOLVED
ALT001658,D028,2023-08-04,WATERBORNE,HIGH,RESOLVED
ALT001659,D028,2023-08-04,WATERBORNE,HIGH,RESOLVED
ALT001660,D028,2023-09-12,OUTBREAK,HIGH,RESOLVED
ALT001661,D028,2023-09-09,OUTBREAK,HIGH,RESOLVED
ALT001662,D028,2023-09-05,OUTBREAK,HIGH,RESOLVED
ALT001663,D028,2023-09-02,OUTBREAK,HIGH,RESOLVED
ALT001664,D028,2023-09-03,OUTBREAK,HIGH,RESOLVED
ALT001665,D028,2023-09-06,OUTBREAK,HIGH,RESOLVED
ALT001666,D028,2023-10-16,WATERBORNE,HIGH,RESOLVED
ALT001667,D028,2023-10-23,WATERBORNE,HIGH,RESOLVED
ALT001668,D028,2023-10-07,WATERBORNE,HIGH,RESOLVED
ALT001669,D028,2023-10-12,WATERBORNE,HIGH,RESOLVED
ALT001670,D028,2023-10-16,WATERBORNE,HIGH,RESOLVED
ALT001671,D028,2023-11-24,OUTBREAK,HIGH,RESOLVED
ALT001672,D028,2023-11-11,OUTBREAK,HIGH,RESOLVED
ALT001673,D028,2023-11-05,OUTBREAK,HIGH,RESOLVED
ALT001674,D028,2023-11-14,OUTBREAK,HIGH,RESOLVED
ALT001675,D028,2023-11-04,OUTBREAK,HIGH,RESOLVED
ALT001676,D028,2023-11-09,OUTBREAK,HIGH,RESOLVED
ALT001677,D028,2023-12-15,WATERBORNE,MEDIUM,RESOLVED
ALT001678,D028,2023-12-07,WATERBORNE,MEDIUM,RESOLVED
ALT001679,D028,2023-12-08,WATERBORNE,MEDIUM,RESOLVED
ALT001680,D028,2024-01-13,HEALTH_RISK,MEDIUM,RESOLVED
ALT001681,D028,2024-01-19,HEALTH_RISK,MEDIUM,RESOLVED
ALT001682,D028,2024-02-08,WATERBORNE,MEDIUM,RESOLVED
ALT001683,D028,2024-02-20,WATERBORNE,MEDIUM,RESOLVED
ALT001684,D028,2024-02-21,WATERBORNE,MEDIUM,RESOLVED
ALT001685,D028,2024-03-09,WATERBORNE,MEDIUM,RESOLVED
ALT001686,D028,2024-04-26,HEALTH_RISK,MEDIUM,RESOLVED
ALT001687,D028,2024-04-17,HEALTH_RISK,MEDIUM,RESOLVED
ALT001688,D028,2024-04-19,HEALTH_RISK,MEDIUM,RESOLVED
ALT001689,D028,2024-05-16,HEALTH_RISK,MEDIUM,RESOLVED
ALT001690,D028,2024-06-28,OUTBREAK,HIGH,RESOLVED
ALT001691,D028,2024-06-11,OUTBREAK,HIGH,RESOLVED
ALT001692,D028,2024-06-13,OUTBREAK,HIGH,RESOLVED
ALT001693,D028,2024-06-24,OUTBREAK,HIGH,RESOLVED
ALT001694,D028,2024-07-20,OUTBREAK,HIGH,RESOLVED
ALT001695,D028,2024-07-14,OUTBREAK,HIGH,RESOLVED
ALT001696,D028,2024-07-28,OUTBREAK,HIGH,RESOLVED
ALT001697,D028,2024-07-10,OUTBREAK,HIGH,RESOLVED
ALT001698,D028,2024-07-14,OUTBREAK,HIGH,RESOLVED
ALT001699,D028,2024-08-24,WATERBORNE,HIGH,RESOLVED
ALT001700,D028,2024-08-09,WATERBORNE,HIGH,RESOLVED
ALT001701,D028,2024-08-10,WATERBORNE,HIGH,RESOLVED
ALT001702,D028,2024-08-21,WATERBORNE,HIGH,RESOLVED
ALT001703,D028,2024-08-18,WATERBORNE,HIGH,RESOLVED
ALT001704,D028,2024-09-05,OUTBREAK,HIGH,RESOLVED
ALT001705,D028,2024-09-18,OUTBREAK,HIGH,RESOLVED
ALT001706,D028,2024-09-17,OUTBREAK,HIGH,RESOLVED
ALT001707,D028,2024-10-09,WATERBORNE,HIGH,RESOLVED
ALT001708,D028,2024-10-24,WATERBORNE,HIGH,RESOLVED
ALT001709,D028,2024-10-26,WATERBORNE,HIGH,RESOLVED
ALT001710,D028,2024-10-16,WATERBORNE,HIGH,RESOLVED
ALT001711,D028,2024-11-27,WATERBORNE,HIGH,RESOLVED
ALT001712,D028,2024-11-11,WATERBORNE,HIGH,RESOLVED
ALT001713,D028,2024-11-23,WATERBORNE,HIGH,RESOLVED
ALT001714,D028,2024-12-12,HEALTH_RISK,MEDIUM,RESOLVED
ALT001715,D028,2024-12-21,HEALTH_RISK,MEDIUM,RESOLVED
ALT001716,D028,2025-01-24,HEALTH_RISK,MEDIUM,ACTIVE
ALT001717,D028,2025-01-28,HEALTH_RISK,MEDIUM,RESOLVED
ALT001718,D028,2025-01-13,HEALTH_RISK,MEDIUM,ACTIVE
ALT001719,D028,2025-02-12,WATERBORNE,MEDIUM,ACTIVE
ALT001720,D028,2025-03-16,WATERBORNE,MEDIUM,ACTIVE
ALT001721,D028,2025-03-03,WATERBORNE,MEDIUM,ACTIVE
ALT001722,D029,2023-04-15,OUTBREAK,LOW,RESOLVED
ALT001723,D029,2023-06-16,WATERBORNE,MEDIUM,RESOLVED
ALT001724,D029,2023-07-20,WATERBORNE,MEDIUM,RESOLVED
ALT001725,D029,2023-07-08,WATERBORNE,MEDIUM,RESOLVED
ALT001726,D029,2023-08-02,HEALTH_RISK,MEDIUM,RESOLVED
ALT001727,D029,2023-08-11,HEALTH_RISK,MEDIUM,RESOLVED
ALT001728,D029,2023-08-18,HEALTH_RISK,MEDIUM,RESOLVED
ALT001729,D029,2023-09-25,WATERBORNE,MEDIUM,RESOLVED
ALT001730,D029,2023-09-13,WATERBORNE,MEDIUM,RESOLVED
ALT001731,D029,2023-09-20,WATERBORNE,MEDIUM,RESOLVED
ALT001732,D029,2023-10-21,HEALTH_RISK,MEDIUM,RESOLVED
ALT001733,D029,2023-10-09,HEALTH_RISK,MEDIUM,RESOLVED
ALT001734,D029,2023-10-28,HEALTH_RISK,MEDIUM,RESOLVED
ALT001735,D029,2023-11-19,HEALTH_RISK,MEDIUM,RESOLVED
ALT001736,D029,2023-11-11,HEALTH_RISK,MEDIUM,RESOLVED
ALT001737,D029,2023-12-28,OUTBREAK,LOW,RESOLVED
ALT001738,D029,2024-01-21,HEALTH_RISK,LOW,RESOLVED
ALT001739,D029,2024-02-11,OUTBREAK,LOW,RESOLVED
ALT001740,D029,2024-03-28,OUTBREAK,LOW,RESOLVED
ALT001741,D029,2024-04-03,HEALTH_RISK,LOW,RESOLVED
ALT001742,D029,2024-05-27,HEALTH_RISK,LOW,RESOLVED
ALT001743,D029,2024-06-28,WATERBORNE,MEDIUM,RESOLVED
ALT001744,D029,2024-06-26,WATERBORNE,MEDIUM,RESOLVED
ALT001745,D029,2024-06-18,WATERBORNE,MEDIUM,RESOLVED
ALT001746,D029,2024-07-17,WATERBORNE,MEDIUM,RESOLVED
ALT001747,D029,2024-07-23,WATERBORNE,MEDIUM,RESOLVED
ALT001748,D029,2024-07-16,WATERBORNE,MEDIUM,RESOLVED
ALT001749,D029,2024-08-27,WATERBORNE,MEDIUM,RESOLVED
ALT001750,D029,2024-09-18,HEALTH_RISK,MEDIUM,RESOLVED
ALT001751,D029,2024-09-21,HEALTH_RISK,MEDIUM,RESOLVED
ALT001752,D029,2024-10-20,HEALTH_RISK,MEDIUM,RESOLVED
ALT001753,D029,2024-10-06,HEALTH_RISK,MEDIUM,RESOLVED
ALT001754,D029,2024-10-17,HEALTH_RISK,MEDIUM,RESOLVED
ALT001755,D029,2024-11-22,HEALTH_RISK,MEDIUM,RESOLVED
ALT001756,D029,2024-11-17,HEALTH_RISK,MEDIUM,RESOLVED
ALT001757,D029,2025-03-25,HEALTH_RISK,LOW,ACTIVE
ALT001758,D030,2023-04-17,HEALTH_RISK,MEDIUM,RESOLVED
ALT001759,D030,2023-04-15,HEALTH_RISK,MEDIUM,RESOLVED
ALT001760,D030,2023-05-11,HEALTH_RISK,MEDIUM,RESOLVED
ALT001761,D030,2023-05-21,HEALTH_RISK,MEDIUM,RESOLVED
ALT001762,D030,2023-06-11,OUTBREAK,HIGH,RESOLVED
ALT001763,D030,2023-06-16,OUTBREAK,HIGH,RESOLVED
ALT001764,D030,2023-06-09,OUTBREAK,HIGH,RESOLVED
ALT001765,D030,2023-07-27,WATERBORNE,HIGH,RESOLVED
ALT001766,D030,2023-07-17,WATERBORNE,HIGH,RESOLVED
ALT001767,D030,2023-07-19,WATERBORNE,HIGH,RESOLVED
ALT001768,D030,2023-08-08,OUTBREAK,HIGH,RESOLVED
ALT001769,D030,2023-08-13,OUTBREAK,HIGH,RESOLVED
ALT001770,D030,2023-08-13,OUTBREAK,HIGH,RESOLVED
ALT001771,D030,2023-08-28,OUTBREAK,HIGH,RESOLVED
ALT001772,D030,2023-09-16,WATERBORNE,HIGH,RESOLVED
ALT001773,D030,2023-09-03,WATERBORNE,HIGH,RESOLVED
ALT001774,D030,2023-09-17,WATERBORNE,HIGH,RESOLVED
ALT001775,D030,2023-10-28,OUTBREAK,HIGH,RESOLVED
ALT001776,D030,2023-10-23,OUTBREAK,HIGH,RESOLVED
ALT001777,D030,2023-10-07,OUTBREAK,HIGH,RESOLVED
ALT001778,D030,2023-10-04,OUTBREAK,HIGH,RESOLVED
ALT001779,D030,2023-10-15,OUTBREAK,HIGH,RESOLVED
ALT001780,D030,2023-10-26,OUTBREAK,HIGH,RESOLVED
ALT001781,D030,2023-11-15,WATERBORNE,HIGH,RESOLVED
ALT001782,D030,2023-11-16,WATERBORNE,HIGH,RESOLVED
ALT001783,D030,2023-11-15,WATERBORNE,HIGH,RESOLVED
ALT001784,D030,2023-11-05,WATERBORNE,HIGH,RESOLVED
ALT001785,D030,2023-12-26,OUTBREAK,HIGH,RESOLVED
ALT001786,D030,2023-12-13,OUTBREAK,HIGH,RESOLVED
ALT001787,D030,2023-12-27,OUTBREAK,HIGH,RESOLVED
ALT001788,D030,2023-12-20,OUTBREAK,HIGH,RESOLVED
ALT001789,D030,2024-01-12,WATERBORNE,MEDIUM,RESOLVED
ALT001790,D030,2024-02-02,HEALTH_RISK,MEDIUM,RESOLVED
ALT001791,D030,2024-02-25,HEALTH_RISK,MEDIUM,RESOLVED
ALT001792,D030,2024-03-16,WATERBORNE,MEDIUM,RESOLVED
ALT001793,D030,2024-04-08,HEALTH_RISK,MEDIUM,RESOLVED
ALT001794,D030,2024-04-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT001795,D030,2024-05-02,WATERBORNE,MEDIUM,RESOLVED
ALT001796,D030,2024-06-10,OUTBREAK,HIGH,RESOLVED
ALT001797,D030,2024-06-28,OUTBREAK,HIGH,RESOLVED
ALT001798,D030,2024-06-11,OUTBREAK,HIGH,RESOLVED
ALT001799,D030,2024-06-02,OUTBREAK,HIGH,RESOLVED
ALT001800,D030,2024-06-19,OUTBREAK,HIGH,RESOLVED
ALT001801,D030,2024-06-25,OUTBREAK,HIGH,RESOLVED
ALT001802,D030,2024-07-11,OUTBREAK,HIGH,RESOLVED
ALT001803,D030,2024-07-18,OUTBREAK,HIGH,RESOLVED
ALT001804,D030,2024-07-27,OUTBREAK,HIGH,RESOLVED
ALT001805,D030,2024-08-12,WATERBORNE,HIGH,RESOLVED
ALT001806,D030,2024-08-06,WATERBORNE,HIGH,RESOLVED
ALT001807,D030,2024-08-08,WATERBORNE,HIGH,RESOLVED
ALT001808,D030,2024-08-26,WATERBORNE,HIGH,RESOLVED
ALT001809,D030,2024-08-26,WATERBORNE,HIGH,RESOLVED
ALT001810,D030,2024-09-22,OUTBREAK,HIGH,RESOLVED
ALT001811,D030,2024-09-02,OUTBREAK,HIGH,RESOLVED
ALT001812,D030,2024-09-15,OUTBREAK,HIGH,RESOLVED
ALT001813,D030,2024-09-23,OUTBREAK,HIGH,RESOLVED
ALT001814,D030,2024-10-01,OUTBREAK,HIGH,RESOLVED
ALT001815,D030,2024-10-01,OUTBREAK,HIGH,RESOLVED
ALT001816,D030,2024-10-07,OUTBREAK,HIGH,RESOLVED
ALT001817,D030,2024-11-23,OUTBREAK,HIGH,RESOLVED
ALT001818,D030,2024-11-16,OUTBREAK,HIGH,RESOLVED
ALT001819,D030,2024-11-26,OUTBREAK,HIGH,RESOLVED
ALT001820,D030,2024-12-26,WATERBORNE,HIGH,RESOLVED
ALT001821,D030,2024-12-27,WATERBORNE,HIGH,RESOLVED
ALT001822,D030,2024-12-02,WATERBORNE,HIGH,RESOLVED
ALT001823,D030,2024-12-19,WATERBORNE,HIGH,RESOLVED
ALT001824,D030,2024-12-05,WATERBORNE,HIGH,RESOLVED
ALT001825,D030,2024-12-16,WATERBORNE,HIGH,RESOLVED
ALT001826,D030,2025-01-18,HEALTH_RISK,MEDIUM,ACTIVE
ALT001827,D030,2025-01-23,HEALTH_RISK,MEDIUM,ACTIVE
ALT001828,D030,2025-01-15,HEALTH_RISK,MEDIUM,RESOLVED
ALT001829,D030,2025-02-09,WATERBORNE,MEDIUM,RESOLVED
ALT001830,D030,2025-03-26,WATERBORNE,MEDIUM,RESOLVED
ALT001831,D030,2025-03-06,WATERBORNE,MEDIUM,RESOLVED
ALT001832,D030,2025-03-22,WATERBORNE,MEDIUM,ACTIVE
ALT001833,D031,2023-04-02,HEALTH_RISK,MEDIUM,RESOLVED
ALT001834,D031,2023-04-18,HEALTH_RISK,MEDIUM,RESOLVED
ALT001835,D031,2023-04-02,HEALTH_RISK,MEDIUM,RESOLVED
ALT001836,D031,2023-05-05,WATERBORNE,MEDIUM,RESOLVED
ALT001837,D031,2023-05-01,WATERBORNE,MEDIUM,RESOLVED
ALT001838,D031,2023-06-26,OUTBREAK,HIGH,RESOLVED
ALT001839,D031,2023-06-02,OUTBREAK,HIGH,RESOLVED
ALT001840,D031,2023-06-18,OUTBREAK,HIGH,RESOLVED
ALT001841,D031,2023-06-15,OUTBREAK,HIGH,RESOLVED
ALT001842,D031,2023-06-09,OUTBREAK,HIGH,RESOLVED
ALT001843,D031,2023-06-03,OUTBREAK,HIGH,RESOLVED
ALT001844,D031,2023-07-15,OUTBREAK,HIGH,RESOLVED
ALT001845,D031,2023-07-01,OUTBREAK,HIGH,RESOLVED
ALT001846,D031,2023-07-01,OUTBREAK,HIGH,RESOLVED
ALT001847,D031,2023-08-10,OUTBREAK,HIGH,RESOLVED
ALT001848,D031,2023-08-28,OUTBREAK,HIGH,RESOLVED
ALT001849,D031,2023-08-06,OUTBREAK,HIGH,RESOLVED
ALT001850,D031,2023-08-12,OUTBREAK,HIGH,RESOLVED
ALT001851,D031,2023-09-04,OUTBREAK,HIGH,RESOLVED
ALT001852,D031,2023-09-15,OUTBREAK,HIGH,RESOLVED
ALT001853,D031,2023-09-27,OUTBREAK,HIGH,RESOLVED
ALT001854,D031,2023-09-10,OUTBREAK,HIGH,RESOLVED
ALT001855,D031,2023-10-04,OUTBREAK,HIGH,RESOLVED
ALT001856,D031,2023-10-14,OUTBREAK,HIGH,RESOLVED
ALT001857,D031,2023-10-20,OUTBREAK,HIGH,RESOLVED
ALT001858,D031,2023-10-02,OUTBREAK,HIGH,RESOLVED
ALT001859,D031,2023-10-02,OUTBREAK,HIGH,RESOLVED
ALT001860,D031,2023-11-27,WATERBORNE,HIGH,RESOLVED
ALT001861,D031,2023-11-07,WATERBORNE,HIGH,RESOLVED
ALT001862,D031,2023-11-27,WATERBORNE,HIGH,RESOLVED
ALT001863,D031,2023-11-28,WATERBORNE,HIGH,RESOLVED
ALT001864,D031,2023-12-28,WATERBORNE,MEDIUM,RESOLVED
ALT001865,D031,2024-01-07,HEALTH_RISK,MEDIUM,RESOLVED
ALT001866,D031,2024-01-04,HEALTH_RISK,MEDIUM,RESOLVED
ALT001867,D031,2024-02-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT001868,D031,2024-02-14,HEALTH_RISK,MEDIUM,RESOLVED
ALT001869,D031,2024-03-24,HEALTH_RISK,MEDIUM,RESOLVED
ALT001870,D031,2024-04-09,WATERBORNE,MEDIUM,RESOLVED
ALT001871,D031,2024-04-02,WATERBORNE,MEDIUM,RESOLVED
ALT001872,D031,2024-04-22,WATERBORNE,MEDIUM,RESOLVED
ALT001873,D031,2024-05-14,WATERBORNE,MEDIUM,RESOLVED
ALT001874,D031,2024-05-01,WATERBORNE,MEDIUM,RESOLVED
ALT001875,D031,2024-06-03,WATERBORNE,HIGH,RESOLVED
ALT001876,D031,2024-06-11,WATERBORNE,HIGH,RESOLVED
ALT001877,D031,2024-06-20,WATERBORNE,HIGH,RESOLVED
ALT001878,D031,2024-06-06,WATERBORNE,HIGH,RESOLVED
ALT001879,D031,2024-06-01,WATERBORNE,HIGH,RESOLVED
ALT001880,D031,2024-06-27,WATERBORNE,HIGH,RESOLVED
ALT001881,D031,2024-07-23,OUTBREAK,HIGH,RESOLVED
ALT001882,D031,2024-07-08,OUTBREAK,HIGH,RESOLVED
ALT001883,D031,2024-07-13,OUTBREAK,HIGH,RESOLVED
ALT001884,D031,2024-07-17,OUTBREAK,HIGH,RESOLVED
ALT001885,D031,2024-07-03,OUTBREAK,HIGH,RESOLVED
